Threads,Schedule,ChunkSize,Time (s),TotalTime
8,static,128,0.016076,40.731306
8,static,256,0.015095,40.677771
8,static,256,0.015140,40.532839
8,static,256,0.015054,39.771267
8,static,256,0.018168,40.394910
8,static,256,0.014898,38.212397
8,static,512,0.030622,42.492203
8,static,512,0.014536,42.238672
8,static,512,0.029260,41.945684
8,static,512,0.014533,43.214758
8,static,512,0.029591,43.605884
8,static,1024,0.033113,42.483398
8,static,1024,0.029265,41.743217
8,static,1024,0.031177,41.879020
8,static,1024,0.032021,43.745665
8,static,1024,0.031276,43.180084
8,static,2048,0.029934,46.515422
8,static,2048,0.015005,45.434866
8,static,2048,0.015391,44.177210
8,static,2048,0.031210,46.021954
8,static,2048,0.029457,46.010023
8,static,4096,0.014506,42.702602
8,static,4096,0.018521,46.346583
8,static,4096,0.028614,43.277672
8,static,4096,0.029200,46.458288
8,static,4096,0.030635,46.054806
8,guided,16,0.018409,43.111165
8,guided,16,0.031242,45.183585
8,guided,16,0.032248,43.275263
8,guided,16,0.030347,46.195414
8,guided,16,0.015865,45.843244
8,guided,32,0.014568,46.204868
8,guided,32,0.029464,43.181313
8,guided,32,0.031416,46.206488
8,guided,32,0.029902,46.287369
8,guided,32,0.028450,46.134218
8,guided,64,0.032156,45.928588
8,guided,64,0.028575,38.019493
8,guided,64,0.029254,38.021195
8,guided,64,0.028716,24.973445
8,guided,64,0.016001,24.779428
8,guided,128,0.030516,24.897530
8,guided,128,0.015342,25.119942
8,guided,128,0.017450,25.285038
8,guided,128,0.028587,24.932644
8,guided,128,0.030719,25.059166
8,guided,256,0.015198,39.977921
8,guided,256,0.028496,25.777150
8,guided,256,0.015546,24.960333
8,guided,256,0.014892,24.837069
8,guided,256,0.028696,25.151570
8,guided,512,0.015322,25.027126
8,guided,512,0.017405,24.868775
8,guided,512,0.028561,26.449432
8,guided,512,0.031861,27.386382
8,guided,512,0.028506,25.382165
8,guided,1024,0.028472,24.969156
8,guided,1024,0.014631,25.792521
8,guided,1024,0.014563,38.894059
8,guided,1024,0.029098,36.829424
8,guided,1024,0.014665,35.696455
8,guided,2048,0.014997,38.466196
8,guided,2048,0.015180,39.929191
8,guided,2048,0.029735,39.858525
8,guided,2048,0.017653,39.016753
8,guided,2048,0.033001,25.147145
8,guided,4096,0.015207,24.920436
8,guided,4096,0.032208,25.183639
8,guided,4096,0.029744,25.197277
8,guided,4096,0.031978,25.038908
8,guided,4096,0.028861,24.991986
8,dynamic,16,0.032441,29.911625
8,dynamic,16,0.028803,29.804667
8,dynamic,16,0.015425,29.819252
8,dynamic,16,0.014737,29.752973
8,dynamic,16,0.031191,29.802139
8,dynamic,32,0.032115,27.905822
8,dynamic,32,0.031983,27.863449
8,dynamic,32,0.028638,27.822120
8,dynamic,32,0.029561,27.887152
8,dynamic,32,0.030784,27.695307
8,dynamic,64,0.018317,26.102522
8,dynamic,64,0.015169,26.277995
8,dynamic,64,0.014705,26.482242
8,dynamic,64,0.028573,26.357366
8,dynamic,64,0.030510,26.252167
8,dynamic,128,0.029835,25.568148
8,dynamic,128,0.028798,25.973619
8,dynamic,128,0.028858,25.855004
8,dynamic,128,0.031130,25.682163
8,dynamic,128,0.031153,25.705100
8,dynamic,256,0.028464,25.700591
8,dynamic,256,0.033136,25.610969
8,dynamic,256,0.017866,25.346130
8,dynamic,256,0.014757,25.643595
8,dynamic,256,0.015872,25.703720
8,dynamic,512,0.014733,25.322644
8,dynamic,512,0.031205,25.363256
8,dynamic,512,0.029304,25.479838
8,dynamic,512,0.028774,25.785942
8,dynamic,512,0.028563,42.899910
8,dynamic,1024,0.028790,43.268464
8,dynamic,1024,0.015490,43.862812
8,dynamic,1024,0.031335,44.876311
8,dynamic,1024,0.029301,45.513249
8,dynamic,1024,0.028626,45.318249
8,dynamic,2048,0.029354,45.010648
8,dynamic,2048,0.028878,44.886205
8,dynamic,2048,0.031852,44.343404
8,dynamic,2048,0.031227,43.604078
8,dynamic,2048,0.032092,41.770451
8,dynamic,4096,0.015062,41.747106
8,dynamic,4096,0.018336,42.838386
8,dynamic,4096,0.031285,41.596731
8,dynamic,4096,0.029265,41.763651
8,dynamic,4096,0.031565,43.299116
16,static,16,0.015884,43.011438
16,static,16,0.028856,41.906541
16,static,16,0.018347,43.341555
16,static,16,0.017510,42.219489
