Threads,Schedule,ChunkSize,Time (s),TotalTime
4,dynamic,512,5.456044,43.607125
4,dynamic,512,6.205040,43.611258
4,dynamic,512,6.215661,45.319887
4,dynamic,1024,5.926903,41.996929
4,dynamic,1024,6.058313,42.400972
4,dynamic,1024,5.968385,42.130176
4,dynamic,1024,5.956804,42.701544
4,dynamic,1024,6.082372,44.254948
4,dynamic,2048,4.928105,41.897645
4,dynamic,2048,6.100018,41.454531
4,dynamic,2048,6.071337,40.465435
4,dynamic,2048,5.972797,39.509846
4,dynamic,2048,5.991226,38.914439
4,dynamic,4096,6.038002,41.017175
4,dynamic,4096,6.088037,40.994942
4,dynamic,4096,5.980662,40.993110
4,dynamic,4096,5.989264,40.810669
4,dynamic,4096,5.996440,40.756330
8,static,16,5.971627,38.989524
8,static,16,5.632936,42.304636
8,static,16,6.040770,43.718852
8,static,16,6.205443,42.211814
8,static,16,6.205051,43.026014
8,static,32,5.458416,44.295627
8,static,32,3.301736,42.112146
8,static,32,5.373482,44.499809
8,static,32,5.104852,42.136938
8,static,32,5.355414,42.282379
8,static,64,6.227823,42.026616
8,static,64,6.197093,42.238736
8,static,64,6.192504,44.248073
8,static,64,5.680394,42.104450
8,static,64,6.008811,42.683793
8,static,128,6.206110,42.168701
8,static,128,6.218727,41.631187
8,static,128,6.199972,42.735819
8,static,128,5.487226,43.942521
8,static,128,3.695942,40.731306
8,static,256,5.002405,40.677771
8,static,256,6.289428,40.532839
8,static,256,6.200375,39.771267
8,static,256,6.207139,40.394910
8,static,256,6.213776,38.212397
8,static,512,5.705656,42.492203
8,static,512,6.201167,42.238672
8,static,512,6.223431,41.945684
8,static,512,6.213421,43.214758
8,static,512,4.949973,43.605884
8,static,1024,6.209241,42.483398
8,static,1024,6.195063,41.743217
8,static,1024,6.212523,41.879020
8,static,1024,6.185236,43.745665
8,static,1024,5.290318,43.180084
8,static,2048,6.199654,46.515422
8,static,2048,6.184233,45.434866
8,static,2048,4.112327,44.177210
8,static,2048,6.220475,46.021954
8,static,2048,6.198232,46.010023
8,static,4096,5.046431,42.702602
8,static,4096,6.194025,46.346583
8,static,4096,6.200154,43.277672
8,static,4096,6.198873,46.458288
8,static,4096,6.208485,46.054806
8,guided,16,6.193851,43.111165
8,guided,16,6.212757,45.183585
8,guided,16,6.218957,43.275263
8,guided,16,6.207309,46.195414
8,guided,16,5.882099,45.843244
8,guided,32,6.220629,46.204868
8,guided,32,6.213171,43.181313
8,guided,32,6.194173,46.206488
8,guided,32,6.186416,46.287369
8,guided,32,6.200587,46.134218
8,guided,64,6.240754,45.928588
8,guided,64,6.209696,38.019493
8,guided,64,6.232590,38.021195
8,guided,64,3.200413,24.973445
8,guided,64,3.183563,24.779428
8,guided,128,3.192931,24.897530
8,guided,128,3.188470,25.119942
8,guided,128,3.235733,25.285038
8,guided,128,3.161507,24.932644
8,guided,128,3.186641,25.059166
8,guided,256,3.180566,39.977921
8,guided,256,3.729052,25.777150
8,guided,256,3.123971,24.960333
8,guided,256,3.190141,24.837069
8,guided,256,3.196360,25.151570
8,guided,512,3.132687,25.027126
8,guided,512,3.188979,24.868775
8,guided,512,3.200978,26.449432
8,guided,512,3.472482,27.386382
8,guided,512,3.470161,25.382165
8,guided,1024,3.187745,24.969156
8,guided,1024,3.198005,25.792521
8,guided,1024,4.882967,38.894059
8,guided,1024,5.273291,36.829424
8,guided,1024,6.003720,35.696455
8,guided,2048,5.984685,38.466196
8,guided,2048,5.491634,39.929191
8,guided,2048,4.544252,39.858525
