Threads,Schedule,ChunkSize,Time (s),TotalTime
8,static,512,17.818998,42.492203
8,static,512,17.885292,42.238672
8,static,512,17.918779,41.945684
8,static,512,17.941020,43.214758
8,static,512,18.220284,43.605884
8,static,1024,15.209821,42.483398
8,static,1024,14.822652,41.743217
8,static,1024,15.121579,41.879020
8,static,1024,16.631779,43.745665
8,static,1024,18.404384,43.180084
8,static,2048,18.750413,46.515422
8,static,2048,17.806705,45.434866
8,static,2048,18.638470,44.177210
8,static,2048,18.622522,46.021954
8,static,2048,18.320757,46.010023
8,static,4096,18.370833,42.702602
8,static,4096,18.648394,46.346583
8,static,4096,15.743700,43.277672
8,static,4096,18.670970,46.458288
8,static,4096,18.298035,46.054806
8,guided,16,18.133244,43.111165
8,guided,16,18.093715,45.183585
8,guided,16,18.542282,43.275263
8,guided,16,18.663416,46.195414
8,guided,16,18.583938,45.843244
8,guided,32,18.616700,46.204868
8,guided,32,15.662158,43.181313
8,guided,32,18.598755,46.206488
8,guided,32,18.667150,46.287369
8,guided,32,18.615300,46.134218
8,guided,64,18.679955,45.928588
8,guided,64,11.007609,38.019493
8,guided,64,10.659981,38.021195
8,guided,64,9.515011,24.973445
8,guided,64,9.420967,24.779428
8,guided,128,9.489915,24.897530
8,guided,128,9.594005,25.119942
8,guided,128,9.654118,25.285038
8,guided,128,9.481885,24.932644
8,guided,128,9.543636,25.059166
8,guided,256,18.108794,39.977921
8,guided,256,9.625464,25.777150
8,guided,256,9.571987,24.960333
8,guided,256,9.451063,24.837069
8,guided,256,9.622771,25.151570
8,guided,512,9.619856,25.027126
8,guided,512,9.490870,24.868775
8,guided,512,10.035817,26.449432
8,guided,512,10.630594,27.386382
8,guided,512,9.570054,25.382165
8,guided,1024,9.495396,24.969156
8,guided,1024,10.390320,25.792521
8,guided,1024,15.576359,38.894059
8,guided,1024,13.048211,36.829424
8,guided,1024,14.092559,35.696455
8,guided,2048,16.772202,38.466196
8,guided,2048,17.326646,39.929191
8,guided,2048,17.403430,39.858525
8,guided,2048,16.555175,39.016753
8,guided,2048,9.582236,25.147145
8,guided,4096,9.444182,24.920436
8,guided,4096,9.612379,25.183639
8,guided,4096,9.647699,25.197277
8,guided,4096,9.532893,25.038908
8,guided,4096,9.500361,24.991986
8,dynamic,16,9.824154,29.911625
8,dynamic,16,9.777088,29.804667
8,dynamic,16,9.784711,29.819252
8,dynamic,16,9.794682,29.752973
8,dynamic,16,9.770266,29.802139
8,dynamic,32,9.712892,27.905822
8,dynamic,32,9.678539,27.863449
8,dynamic,32,9.692109,27.822120
8,dynamic,32,9.776298,27.887152
8,dynamic,32,9.655029,27.695307
8,dynamic,64,9.544775,26.102522
8,dynamic,64,9.531142,26.277995
8,dynamic,64,9.683862,26.482242
8,dynamic,64,9.650515,26.357366
8,dynamic,64,9.607172,26.252167
8,dynamic,128,9.487509,25.568148
8,dynamic,128,9.688622,25.973619
8,dynamic,128,9.716911,25.855004
8,dynamic,128,9.551497,25.682163
8,dynamic,128,9.545881,25.705100
8,dynamic,256,9.637925,25.700591
8,dynamic,256,9.593923,25.610969
8,dynamic,256,9.491259,25.346130
8,dynamic,256,9.646680,25.643595
8,dynamic,256,9.660076,25.703720
8,dynamic,512,9.534863,25.322644
8,dynamic,512,9.500287,25.363256
8,dynamic,512,9.609861,25.479838
8,dynamic,512,9.763690,25.785942
8,dynamic,512,18.337733,42.899910
8,dynamic,1024,18.134125,43.268464
8,dynamic,1024,18.258441,43.862812
8,dynamic,1024,18.496997,44.876311
8,dynamic,1024,18.364139,45.513249
8,dynamic,1024,18.217737,45.318249
8,dynamic,2048,17.881111,45.010648
8,dynamic,2048,17.741196,44.886205
8,dynamic,2048,17.498054,44.343404
8,dynamic,2048,17.398217,43.604078
8,dynamic,2048,15.782831,41.770451
8,dynamic,4096,15.921098,41.747106
8,dynamic,4096,15.446714,42.838386
8,dynamic,4096,14.337975,41.596731
8,dynamic,4096,14.415089,41.763651
8,dynamic,4096,15.869792,43.299116
16,static,16,17.031943,43.011438
16,static,16,17.145814,41.906541
16,static,16,18.124587,43.341555
16,static,16,18.165594,42.219489
16,static,16,18.284110,42.582134
16,static,32,18.194888,44.384511
16,static,32,18.252337,42.253775
16,static,32,17.600498,44.764363
16,static,32,15.963222,42.258163
16,static,32,15.946767,42.669712
16,static,64,14.737983,42.076578
16,static,64,14.965187,42.241685
16,static,64,17.286560,44.289004
16,static,64,17.649430,42.070270
16,static,64,18.581247,43.604225
16,static,128,18.252780,42.110763
16,static,128,18.147407,42.375100
16,static,16,9.711351,25.743340
16,static,16,9.700388,25.744776
16,static,16,18.114510,37.284843
16,static,16,18.202727,40.440498
16,static,16,9.693531,30.784950
16,static,32,18.208484,42.622952
16,static,32,9.733331,25.680810
16,static,32,9.735357,25.689458
16,static,32,18.102606,41.814063
16,static,32,9.697788,25.679153
16,static,64,9.701925,25.403111
16,static,64,19.617905,37.020562
16,static,64,17.780891,42.831997
16,static,64,18.757856,43.868187
16,static,64,17.977909,42.003733
16,static,128,18.038999,42.177526
16,static,128,14.486610,33.195668
16,static,128,25.848760,56.060078
16,static,128,12.666896,45.842519
16,static,128,14.353812,41.729567
16,static,256,13.669560,40.632339
16,static,256,13.329453,40.040265
16,static,256,17.467385,44.461389
16,static,256,18.105369,43.129493
16,static,256,9.666791,25.240075
16,static,512,18.041667,41.234222
16,static,512,9.652545,25.194512
16,static,512,17.802951,36.559479
16,static,512,17.735586,41.896068
16,static,512,16.894475,37.943391
16,static,1024,16.964091,41.544407
16,static,1024,16.923806,41.284057
16,static,1024,9.670235,32.376420
16,static,1024,16.900907,43.552602
16,static,1024,15.727169,41.533246
16,static,2048,17.247084,43.576329
16,static,2048,18.815809,36.069656
16,static,2048,9.682944,30.363823
16,static,2048,17.407239,40.099814
16,static,2048,9.718734,28.117200
16,static,4096,9.523801,24.789544
16,static,4096,9.465895,24.760758
16,static,4096,9.715165,25.117822
16,static,4096,9.608043,24.957203
16,static,4096,9.510647,24.837434
16,guided,16,9.420717,24.363893
16,guided,16,9.629630,24.819829
16,guided,16,9.565503,24.645732
16,guided,16,9.482306,24.629372
16,guided,16,9.417305,24.415634
16,guided,32,9.581667,26.610444
16,guided,32,12.555921,27.767599
16,guided,32,9.442882,24.539485
16,guided,32,16.662680,33.479027
16,guided,32,9.563423,32.125394
16,guided,64,9.442267,24.555354
16,guided,64,9.427418,24.527765
16,guided,64,9.576907,24.617242
16,guided,64,9.550132,24.827224
16,guided,64,9.446475,24.494267
16,guided,128,9.524683,24.680589
16,guided,128,9.624168,24.630453
16,guided,128,9.537245,24.664009
16,guided,128,9.446742,24.502554
16,guided,128,9.574908,24.625708
16,guided,256,9.629142,24.651452
16,guided,256,12.558504,27.619733
16,guided,256,11.879886,37.755934
16,guided,256,9.517582,24.719544
16,guided,256,11.464534,27.772134
16,guided,512,12.276566,36.095554
16,guided,512,9.611453,24.822089
16,guided,512,9.549486,24.736416
16,guided,512,9.422948,24.514729
16,guided,512,9.586146,24.739245
16,guided,1024,20.050504,44.864163
16,guided,1024,9.559342,24.823114
16,guided,1024,9.452995,24.557516
16,guided,1024,9.575954,24.652410
16,guided,1024,10.200142,25.396705
16,guided,2048,9.554265,25.683108
16,guided,2048,9.474375,24.461539
16,guided,2048,9.586855,24.828084
16,guided,2048,9.570050,24.848175
16,guided,2048,9.455963,24.580599
16,guided,4096,9.439073,24.517365
16,guided,4096,9.560062,24.714596
16,guided,4096,17.775175,35.997586
16,guided,4096,9.573573,29.748736
16,guided,4096,16.225462,34.387103
16,dynamic,16,9.852560,34.320485
16,dynamic,16,9.909105,29.729071
16,dynamic,16,9.825125,29.622361
16,dynamic,16,9.847607,29.610801
16,dynamic,16,9.831127,29.631954
16,dynamic,32,9.794280,28.013353
16,dynamic,32,9.791979,28.125693
16,dynamic,32,9.767523,27.987382
16,dynamic,32,9.736406,27.933479
16,dynamic,32,9.733848,27.950637
16,dynamic,64,9.670959,26.728814
16,dynamic,64,9.632626,26.700775
16,dynamic,64,9.667024,26.827311
16,dynamic,64,9.753227,26.935937
16,dynamic,64,9.803817,27.095602
16,dynamic,128,9.668318,26.345182
16,dynamic,128,9.616052,26.166368
16,dynamic,128,9.624368,26.222450
16,dynamic,128,9.761741,26.486039
16,dynamic,128,18.878876,38.630161
16,dynamic,256,9.777037,32.743644
16,dynamic,256,9.669240,26.305088
16,dynamic,256,9.616483,26.133058
16,dynamic,256,9.557822,25.997890
16,dynamic,256,9.737923,26.141873
16,dynamic,512,9.769308,26.308180
16,dynamic,512,9.705085,26.137900
16,dynamic,512,9.586510,25.951760
16,dynamic,512,9.732550,26.116305
16,dynamic,512,9.736284,26.006723
16,dynamic,1024,9.622019,25.910785
16,dynamic,1024,9.566253,25.865755
16,dynamic,1024,9.723518,26.096144
16,dynamic,1024,9.727142,26.044419
16,dynamic,1024,9.615316,25.970202
16,dynamic,2048,9.534821,25.836144
16,dynamic,2048,9.789401,26.142925
16,dynamic,2048,9.733430,26.017933
16,dynamic,2048,9.625526,25.915498
16,dynamic,2048,9.548641,25.925363
16,dynamic,4096,9.772260,26.120582
16,dynamic,4096,9.734701,25.924694
16,dynamic,4096,9.598738,25.980011
16,dynamic,4096,9.570619,26.053570
16,dynamic,4096,9.746933,26.014374
