Threads,Schedule,ChunkSize,Time (s),TotalTime
8,guided,64,0.202402,24.779428
8,guided,128,0.192757,24.897530
8,guided,128,0.192415,25.119942
8,guided,128,0.203144,25.285038
8,guided,128,0.196883,24.932644
8,guided,128,0.194115,25.059166
8,guided,256,0.197126,39.977921
8,guided,256,0.189291,25.777150
8,guided,256,0.194371,24.960333
8,guided,256,0.198538,24.837069
8,guided,256,0.171712,25.151570
8,guided,512,0.198198,25.027126
8,guided,512,0.197183,24.868775
8,guided,512,0.196327,26.449432
8,guided,512,0.213550,27.386382
8,guided,512,0.198995,25.382165
8,guided,1024,0.214338,24.969156
8,guided,1024,0.198514,25.792521
8,guided,1024,0.193304,38.894059
8,guided,1024,0.199504,36.829424
8,guided,1024,0.194086,35.696455
8,guided,2048,0.199137,38.466196
8,guided,2048,0.198601,39.929191
8,guided,2048,0.195338,39.858525
8,guided,2048,0.196252,39.016753
8,guided,2048,0.193590,25.147145
8,guided,4096,0.218808,24.920436
8,guided,4096,0.188584,25.183639
8,guided,4096,0.202066,25.197277
8,guided,4096,0.196014,25.038908
8,guided,4096,0.199838,24.991986
8,dynamic,16,0.834420,29.911625
8,dynamic,16,0.775674,29.804667
8,dynamic,16,0.774817,29.819252
8,dynamic,16,0.779699,29.752973
8,dynamic,16,0.781198,29.802139
8,dynamic,32,0.566625,27.905822
8,dynamic,32,0.573876,27.863449
8,dynamic,32,0.572407,27.822120
8,dynamic,32,0.572557,27.887152
8,dynamic,32,0.569162,27.695307
8,dynamic,64,0.367266,26.102522
8,dynamic,64,0.371251,26.277995
8,dynamic,64,0.373080,26.482242
8,dynamic,64,0.369071,26.357366
8,dynamic,64,0.370778,26.252167
8,dynamic,128,0.299285,25.568148
8,dynamic,128,0.287510,25.973619
8,dynamic,128,0.295013,25.855004
8,dynamic,128,0.301720,25.682163
8,dynamic,128,0.289935,25.705100
8,dynamic,256,0.275293,25.700591
8,dynamic,256,0.284011,25.610969
8,dynamic,256,0.280010,25.346130
8,dynamic,256,0.277992,25.643595
8,dynamic,256,0.274965,25.703720
8,dynamic,512,0.253329,25.322644
8,dynamic,512,0.259101,25.363256
8,dynamic,512,0.262185,25.479838
8,dynamic,512,0.255220,25.785942
8,dynamic,512,0.270080,42.899910
8,dynamic,1024,0.250676,43.268464
8,dynamic,1024,0.249638,43.862812
8,dynamic,1024,0.249102,44.876311
8,dynamic,1024,0.251832,45.513249
8,dynamic,1024,0.249315,45.318249
8,dynamic,2048,0.237362,45.010648
8,dynamic,2048,0.247978,44.886205
8,dynamic,2048,0.246373,44.343404
8,dynamic,2048,0.247300,43.604078
8,dynamic,2048,0.245013,41.770451
8,dynamic,4096,0.230564,41.747106
8,dynamic,4096,0.244796,42.838386
8,dynamic,4096,0.230984,41.596731
8,dynamic,4096,0.230908,41.763651
8,dynamic,4096,0.231781,43.299116
16,static,16,0.264036,43.011438
16,static,16,0.272932,41.906541
16,static,16,0.276206,43.341555
16,static,16,0.283830,42.219489
16,static,16,0.280529,42.582134
16,static,32,0.257485,44.384511
16,static,32,0.248079,42.253775
16,static,32,0.251018,44.764363
16,static,32,0.237069,42.258163
16,static,32,0.243919,42.669712
16,static,64,0.200744,42.076578
16,static,64,0.217466,42.241685
16,static,64,0.214795,44.289004
16,static,64,0.211838,42.070270
16,static,64,0.218837,43.604225
16,static,128,0.218683,42.110763
16,static,128,0.200461,42.375100
16,static,16,0.278833,25.743340
16,static,16,0.283130,25.744776
16,static,16,0.295462,37.284843
16,static,16,0.288178,40.440498
16,static,16,0.283572,30.784950
16,static,32,0.246525,42.622952
16,static,32,0.255688,25.680810
16,static,32,0.244928,25.689458
16,static,32,0.234014,41.814063
16,static,32,0.243530,25.679153
16,static,64,0.214812,25.403111
16,static,64,0.215287,37.020562
16,static,64,0.208138,42.831997
16,static,64,0.219842,43.868187
16,static,64,0.208411,42.003733
16,static,128,0.214644,42.177526
16,static,128,0.209475,33.195668
16,static,128,0.193630,56.060078
16,static,128,0.212628,45.842519
16,static,128,0.201450,41.729567
16,static,256,0.195306,40.632339
16,static,256,0.196628,40.040265
16,static,256,0.204957,44.461389
16,static,256,0.198231,43.129493
16,static,256,0.201310,25.240075
16,static,512,0.203447,41.234222
16,static,512,0.190306,25.194512
16,static,512,0.189745,36.559479
16,static,512,0.194035,41.896068
16,static,512,0.187784,37.943391
16,static,1024,0.204187,41.544407
16,static,1024,0.186205,41.284057
16,static,1024,0.193843,32.376420
16,static,1024,0.181683,43.552602
16,static,1024,0.191936,41.533246
16,static,2048,0.202886,43.576329
16,static,2048,0.192788,36.069656
16,static,2048,0.193894,30.363823
16,static,2048,0.199478,40.099814
16,static,2048,0.192161,28.117200
16,static,4096,0.183902,24.789544
16,static,4096,0.199149,24.760758
16,static,4096,0.187532,25.117822
16,static,4096,0.188883,24.957203
16,static,4096,0.208853,24.837434
16,guided,16,0.167447,24.363893
16,guided,16,0.175644,24.819829
16,guided,16,0.169473,24.645732
16,guided,16,0.173693,24.629372
16,guided,16,0.179844,24.415634
16,guided,32,0.177593,26.610444
16,guided,32,0.168926,27.767599
16,guided,32,0.191343,24.539485
16,guided,32,0.183155,33.479027
16,guided,32,0.182980,32.125394
16,guided,64,0.186333,24.555354
16,guided,64,0.164892,24.527765
16,guided,64,0.185372,24.617242
16,guided,64,0.175666,24.827224
16,guided,64,0.185105,24.494267
16,guided,128,0.181612,24.680589
16,guided,128,0.171784,24.630453
16,guided,128,0.169382,24.664009
16,guided,128,0.171572,24.502554
16,guided,128,0.175015,24.625708
16,guided,256,0.171132,24.651452
16,guided,256,0.170199,27.619733
16,guided,256,0.177996,37.755934
16,guided,256,0.167043,24.719544
16,guided,256,0.168820,27.772134
16,guided,512,0.192069,36.095554
16,guided,512,0.161332,24.822089
16,guided,512,0.179846,24.736416
16,guided,512,0.185428,24.514729
16,guided,512,0.173123,24.739245
16,guided,1024,0.188625,44.864163
16,guided,1024,0.177712,24.823114
16,guided,1024,0.170314,24.557516
16,guided,1024,0.176947,24.652410
16,guided,1024,0.172627,25.396705
16,guided,2048,0.160947,25.683108
16,guided,2048,0.149603,24.461539
16,guided,2048,0.179430,24.828084
16,guided,2048,0.168851,24.848175
16,guided,2048,0.184769,24.580599
16,guided,4096,0.190489,24.517365
16,guided,4096,0.178951,24.714596
16,guided,4096,0.182968,35.997586
16,guided,4096,0.171468,29.748736
16,guided,4096,0.161155,34.387103
16,dynamic,16,0.751815,34.320485
16,dynamic,16,0.789554,29.729071
16,dynamic,16,0.754210,29.622361
16,dynamic,16,0.751387,29.610801
16,dynamic,16,0.757070,29.631954
16,dynamic,32,0.554480,28.013353
16,dynamic,32,0.553847,28.125693
16,dynamic,32,0.551661,27.987382
16,dynamic,32,0.551563,27.933479
16,dynamic,32,0.557925,27.950637
16,dynamic,64,0.409696,26.728814
16,dynamic,64,0.416453,26.700775
16,dynamic,64,0.414219,26.827311
16,dynamic,64,0.410615,26.935937
16,dynamic,64,0.414905,27.095602
16,dynamic,128,0.351580,26.345182
16,dynamic,128,0.353365,26.166368
16,dynamic,128,0.348592,26.222450
16,dynamic,128,0.354632,26.486039
16,dynamic,128,0.352662,38.630161
16,dynamic,256,0.329854,32.743644
16,dynamic,256,0.327389,26.305088
16,dynamic,256,0.326729,26.133058
16,dynamic,256,0.326660,25.997890
16,dynamic,256,0.328599,26.141873
16,dynamic,512,0.320616,26.308180
16,dynamic,512,0.315760,26.137900
16,dynamic,512,0.315591,25.951760
16,dynamic,512,0.313342,26.116305
16,dynamic,512,0.316514,26.006723
16,dynamic,1024,0.268818,25.910785
16,dynamic,1024,0.307571,25.865755
16,dynamic,1024,0.306685,26.096144
16,dynamic,1024,0.307289,26.044419
16,dynamic,1024,0.310697,25.970202
16,dynamic,2048,0.306335,25.836144
16,dynamic,2048,0.303378,26.142925
16,dynamic,2048,0.300742,26.017933
16,dynamic,2048,0.304807,25.915498
16,dynamic,2048,0.301484,25.925363
16,dynamic,4096,0.300825,26.120582
16,dynamic,4096,0.301452,25.924694
16,dynamic,4096,0.304053,25.980011
16,dynamic,4096,0.302809,26.053570
16,dynamic,4096,0.300406,26.014374
