Threads,Schedule,ChunkSize,Time (s),TotalTime
16,dynamic,128,1.778471,26.166368
16,dynamic,128,1.811520,26.222450
16,dynamic,128,1.806023,26.486039
16,dynamic,128,1.792031,38.630161
16,dynamic,256,1.679181,32.743644
16,dynamic,256,1.754127,26.305088
16,dynamic,256,1.769184,26.133058
16,dynamic,256,1.755224,25.997890
16,dynamic,256,1.741990,26.141873
16,dynamic,512,1.732015,26.308180
16,dynamic,512,1.734625,26.137900
16,dynamic,512,1.701115,25.951760
16,dynamic,512,1.708733,26.116305
16,dynamic,512,1.729623,26.006723
16,dynamic,1024,1.661555,25.910785
16,dynamic,1024,1.663719,25.865755
16,dynamic,1024,1.716932,26.096144
16,dynamic,1024,1.704164,26.044419
16,dynamic,1024,1.652666,25.970202
16,dynamic,2048,1.659472,25.836144
16,dynamic,2048,1.669304,26.142925
16,dynamic,2048,1.660862,26.017933
16,dynamic,2048,1.620399,25.915498
16,dynamic,2048,1.660665,25.925363
16,dynamic,4096,1.692882,26.120582
16,dynamic,4096,1.641467,25.924694
16,dynamic,4096,1.704523,25.980011
16,dynamic,4096,1.696534,26.053570
16,dynamic,4096,1.631671,26.014374
