Threads,Schedule,ChunkSize,Time (s),TotalTime
4,dynamic,512,18.437749,43.915757
4,dynamic,512,18.421427,43.607125
4,dynamic,512,18.274156,43.611258
4,dynamic,512,17.566042,45.319887
4,dynamic,1024,14.615596,41.996929
4,dynamic,1024,14.524223,42.400972
4,dynamic,1024,14.145869,42.130176
4,dynamic,1024,14.776032,42.701544
4,dynamic,1024,16.138346,44.254948
4,dynamic,2048,15.073849,41.897645
4,dynamic,2048,13.460712,41.454531
4,dynamic,2048,12.636333,40.465435
4,dynamic,2048,11.928542,39.509846
4,dynamic,2048,11.669669,38.914439
4,dynamic,4096,13.935734,41.017175
4,dynamic,4096,13.752895,40.994942
4,dynamic,4096,13.658567,40.993110
4,dynamic,4096,13.647220,40.810669
4,dynamic,4096,13.626117,40.756330
8,static,16,13.075983,38.989524
8,static,16,15.775744,42.304636
8,static,16,15.918998,43.718852
8,static,16,14.608998,42.211814
8,static,16,15.338714,43.026014
8,static,32,17.605774,44.295627
8,static,32,17.569952,42.112146
8,static,32,18.466749,44.499809
8,static,32,18.075308,42.136938
8,static,32,18.064962,42.282379
8,static,64,18.140040,42.026616
8,static,64,18.133061,42.238736
8,static,64,17.911989,44.248073
8,static,64,15.771697,42.104450
8,static,64,15.675992,42.683793
8,static,128,14.932373,42.168701
8,static,128,14.374161,41.631187
8,static,128,15.421288,42.735819
8,static,128,17.295021,43.942521
8,static,128,15.994422,40.731306
8,static,256,14.654909,40.677771
8,static,256,13.274025,40.532839
8,static,256,12.648186,39.771267
8,static,256,13.580459,40.394910
8,static,256,11.560262,38.212397
8,static,512,16.044028,42.492203
8,static,512,15.303627,42.238672
8,static,512,14.927314,41.945684
8,static,512,16.192725,43.214758
8,static,512,17.555935,43.605884
8,static,1024,18.148277,42.483398
8,static,1024,17.836265,41.743217
8,static,1024,17.681063,41.879020
8,static,1024,18.083142,43.745665
8,static,1024,16.605816,43.180084
8,static,2048,18.657425,46.515422
8,static,2048,18.635516,45.434866
8,static,2048,18.554905,44.177210
8,static,2048,18.309345,46.021954
8,static,2048,18.622931,46.010023
8,static,4096,16.487500,42.702602
8,static,4096,18.666922,46.346583
8,static,4096,18.506851,43.277672
8,static,4096,18.689076,46.458288
8,static,4096,18.691950,46.054806
8,guided,16,16.029207,43.111165
8,guided,16,18.117540,45.183585
8,guided,16,15.713037,43.275263
8,guided,16,18.580315,46.195414
8,guided,16,18.670492,45.843244
8,guided,32,18.628918,46.204868
8,guided,32,18.538315,43.181313
8,guided,32,18.631393,46.206488
8,guided,32,18.611338,46.287369
8,guided,32,18.503477,46.134218
8,guided,64,18.168343,45.928588
8,guided,64,18.056780,38.019493
8,guided,64,18.295437,38.021195
8,guided,64,9.593146,24.973445
8,guided,64,9.420932,24.779428
8,guided,128,9.456135,24.897530
8,guided,128,9.601765,25.119942
8,guided,128,9.603673,25.285038
8,guided,128,9.519483,24.932644
8,guided,128,9.538401,25.059166
8,guided,256,15.934159,39.977921
8,guided,256,9.620071,25.777150
8,guided,256,9.532623,24.960333
8,guided,256,9.451471,24.837069
8,guided,256,9.590792,25.151570
8,guided,512,9.591361,25.027126
8,guided,512,9.476316,24.868775
8,guided,512,10.425514,26.449432
8,guided,512,10.527730,27.386382
8,guided,512,9.560977,25.382165
8,guided,1024,9.498192,24.969156
8,guided,1024,9.446341,25.792521
8,guided,1024,15.652136,38.894059
8,guided,1024,15.658871,36.829424
8,guided,1024,12.850998,35.696455
8,guided,2048,12.944029,38.466196
8,guided,2048,14.297378,39.929191
8,guided,2048,15.163230,39.858525
8,guided,2048,16.051848,39.016753
8,guided,2048,9.617855,25.147145
8,guided,4096,9.450897,24.920436
8,guided,4096,9.604490,25.183639
8,guided,4096,9.601276,25.197277
8,guided,4096,9.487352,25.038908
8,guided,4096,9.507157,24.991986
8,dynamic,16,9.726565,29.911625
8,dynamic,16,9.772772,29.804667
8,dynamic,16,9.807094,29.819252
8,dynamic,16,9.781603,29.752973
8,dynamic,16,9.794769,29.802139
8,dynamic,32,9.746800,27.905822
8,dynamic,32,9.668799,27.863449
8,dynamic,32,9.665946,27.822120
8,dynamic,32,9.634316,27.887152
8,dynamic,32,9.603222,27.695307
8,dynamic,64,9.544555,26.102522
8,dynamic,64,9.649526,26.277995
8,dynamic,64,9.722111,26.482242
8,dynamic,64,9.621317,26.357366
8,dynamic,64,9.580856,26.252167
8,dynamic,128,9.522492,25.568148
8,dynamic,128,9.662805,25.973619
8,dynamic,128,9.595814,25.855004
8,dynamic,128,9.541632,25.682163
8,dynamic,128,9.528146,25.705100
8,dynamic,256,9.651676,25.700591
8,dynamic,256,9.568754,25.610969
8,dynamic,256,9.490132,25.346130
8,dynamic,256,9.643566,25.643595
8,dynamic,256,9.668152,25.703720
8,dynamic,512,9.532412,25.322644
8,dynamic,512,9.492433,25.363256
8,dynamic,512,9.519185,25.479838
8,dynamic,512,9.678448,25.785942
8,dynamic,512,16.616066,42.899910
8,dynamic,1024,16.906779,43.268464
8,dynamic,1024,17.188697,43.862812
8,dynamic,1024,17.498992,44.876311
8,dynamic,1024,17.934955,45.513249
8,dynamic,1024,18.110487,45.318249
8,dynamic,2048,18.437014,45.010648
8,dynamic,2048,18.727739,44.886205
8,dynamic,2048,18.497370,44.343404
8,dynamic,2048,18.218903,43.604078
8,dynamic,2048,18.265279,41.770451
8,dynamic,4096,18.186649,41.747106
8,dynamic,4096,18.216160,42.838386
8,dynamic,4096,18.108673,41.596731
8,dynamic,4096,18.185973,41.763651
8,dynamic,4096,18.343527,43.299116
16,static,16,16.880812,43.011438
16,static,16,15.908283,41.906541
16,static,16,15.944854,43.341555
16,static,16,14.731735,42.219489
16,static,16,15.004796,42.582134
16,static,32,17.331513,44.384511
16,static,32,17.452405,42.253775
16,static,32,18.833455,44.764363
16,static,32,18.295096,42.258163
16,static,32,18.238439,42.669712
16,static,64,18.271661,42.076578
16,static,64,18.208045,42.241685
16,static,64,17.952764,44.289004
16,static,64,15.920965,42.070270
16,static,64,15.932538,43.604225
16,static,128,14.904384,42.110763
16,static,128,15.275842,42.375100
16,static,16,9.702076,25.743340
16,static,16,9.726017,25.744776
16,static,16,12.793706,37.284843
16,static,16,12.893686,40.440498
16,static,16,11.811913,30.784950
16,static,32,16.632218,42.622952
16,static,32,9.699696,25.680810
16,static,32,9.731814,25.689458
16,static,32,16.229218,41.814063
16,static,32,9.726786,25.679153
16,static,64,9.672666,25.403111
16,static,64,9.862146,37.020562
16,static,64,15.956421,42.831997
16,static,64,15.931526,43.868187
16,static,64,14.953873,42.003733
16,static,128,15.198586,42.177526
16,static,128,9.865555,33.195668
16,static,128,21.286501,56.060078
16,static,128,21.196533,45.842519
16,static,128,18.087914,41.729567
16,static,256,18.057707,40.632339
16,static,256,18.091390,40.040265
16,static,256,18.350901,44.461389
16,static,256,16.867932,43.129493
16,static,256,9.669100,25.240075
16,static,512,16.094758,41.234222
16,static,512,9.691661,25.194512
16,static,512,12.832582,36.559479
16,static,512,15.212540,41.896068
16,static,512,12.464201,37.943391
16,static,1024,16.255499,41.544407
16,static,1024,15.616243,41.284057
16,static,1024,14.366758,32.376420
16,static,1024,18.115900,43.552602
16,static,1024,17.999007,41.533246
16,static,2048,17.748122,43.576329
16,static,2048,9.870456,36.069656
16,static,2048,11.853894,30.363823
16,static,2048,14.641060,40.099814
16,static,2048,9.607894,28.117200
16,static,4096,9.522938,24.789544
16,static,4096,9.485162,24.760758
16,static,4096,9.671189,25.117822
16,static,4096,9.579382,24.957203
16,static,4096,9.564250,24.837434
16,guided,16,9.403109,24.363893
16,guided,16,9.588701,24.819829
16,guided,16,9.555687,24.645732
16,guided,16,9.470543,24.629372
16,guided,16,9.394091,24.415634
16,guided,32,11.011451,26.610444
16,guided,32,9.600409,27.767599
16,guided,32,9.502950,24.539485
16,guided,32,11.231116,33.479027
16,guided,32,14.439071,32.125394
16,guided,64,9.532940,24.555354
16,guided,64,9.446365,24.527765
16,guided,64,9.412787,24.617242
16,guided,64,9.567999,24.827224
16,guided,64,9.457775,24.494267
16,guided,128,9.524629,24.680589
16,guided,128,9.435576,24.630453
16,guided,128,9.507176,24.664009
16,guided,128,9.455645,24.502554
16,guided,128,9.497787,24.625708
16,guided,256,9.426818,24.651452
16,guided,256,9.492812,27.619733
16,guided,256,17.192742,37.755934
16,guided,256,9.599792,24.719544
16,guided,256,10.710853,27.772134
16,guided,512,15.168357,36.095554
16,guided,512,9.599304,24.822089
16,guided,512,9.490541,24.736416
16,guided,512,9.406251,24.514729
16,guided,512,9.608220,24.739245
16,guided,1024,17.357319,44.864163
16,guided,1024,9.596831,24.823114
16,guided,1024,9.481131,24.557516
16,guided,1024,9.425779,24.652410
16,guided,1024,9.571734,25.396705
16,guided,2048,9.805225,25.683108
16,guided,2048,9.436268,24.461539
16,guided,2048,9.613265,24.828084
16,guided,2048,9.612559,24.848175
16,guided,2048,9.482195,24.580599
16,guided,4096,9.443104,24.517365
16,guided,4096,9.532139,24.714596
16,guided,4096,12.564542,35.997586
16,guided,4096,11.523390,29.748736
16,guided,4096,12.551940,34.387103
16,dynamic,16,12.647538,34.320485
16,dynamic,16,9.824347,29.729071
16,dynamic,16,9.876570,29.622361
16,dynamic,16,9.841432,29.610801
16,dynamic,16,9.826307,29.631954
16,dynamic,32,9.706048,28.013353
16,dynamic,32,9.813641,28.125693
16,dynamic,32,9.682108,27.987382
16,dynamic,32,9.734564,27.933479
16,dynamic,32,9.729156,27.950637
16,dynamic,64,9.615828,26.728814
16,dynamic,64,9.588551,26.700775
16,dynamic,64,9.653724,26.827311
16,dynamic,64,9.772399,26.935937
16,dynamic,64,9.806746,27.095602
16,dynamic,128,9.665943,26.345182
16,dynamic,128,9.597170,26.166368
16,dynamic,128,9.638083,26.222450
16,dynamic,128,9.743227,26.486039
16,dynamic,128,12.767796,38.630161
16,dynamic,256,13.618440,32.743644
16,dynamic,256,9.763962,26.305088
16,dynamic,256,9.663191,26.133058
16,dynamic,256,9.595520,25.997890
16,dynamic,256,9.589223,26.141873
16,dynamic,512,9.712359,26.308180
16,dynamic,512,9.642017,26.137900
16,dynamic,512,9.597958,25.951760
16,dynamic,512,9.614225,26.116305
16,dynamic,512,9.542043,26.006723
16,dynamic,1024,9.633286,25.910785
16,dynamic,1024,9.607145,25.865755
16,dynamic,1024,9.599583,26.096144
16,dynamic,1024,9.564919,26.044419
16,dynamic,1024,9.651263,25.970202
16,dynamic,2048,9.606294,25.836144
16,dynamic,2048,9.645153,26.142925
16,dynamic,2048,9.568577,26.017933
16,dynamic,2048,9.625419,25.915498
16,dynamic,2048,9.734324,25.925363
16,dynamic,4096,9.635834,26.120582
16,dynamic,4096,9.547529,25.924694
16,dynamic,4096,9.649433,25.980011
16,dynamic,4096,9.750248,26.053570
16,dynamic,4096,9.601984,26.014374
